id,accession_number,artist,artistRole,artistId,title,dateText,medium,creditLine,year,acquisitionYear,dimensions,width,height,depth,units,inscription,thumbnailCopyright,thumbnailUrl,url,dom_colours
12738,N03400,"Romney, George",artist,457,The Beaumont Family,1777–9,Oil paint on canvas,Purchased 1919,1777,1919,support: 2045 x 2718 mm frame: 2300 x 2970 mm,2045,2718,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03400_8.jpg,http://www.tate.org.uk/art/artworks/romney-the-beaumont-family-n03400,#A69C83FF
12582,N03411,"Ridley, Matthew White",artist,449,The Pool of London,1862,Oil paint on canvas,Presented by the executors of Robert Ross in his memory through the Art Fund 1919,1862,1919,support: 648 x 914 mm,648,914,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03411_8.jpg,http://www.tate.org.uk/art/artworks/ridley-the-pool-of-london-n03411,#D7C1B3FF
12582,N03411,"Ridley, Matthew White",artist,449,The Pool of London,1862,Oil paint on canvas,Presented by the executors of Robert Ross in his memory through the Art Fund 1919,1862,1919,support: 648 x 914 mm,648,914,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03411_8.jpg,http://www.tate.org.uk/art/artworks/ridley-the-pool-of-london-n03411,#817053FF
12582,N03411,"Ridley, Matthew White",artist,449,The Pool of London,1862,Oil paint on canvas,Presented by the executors of Robert Ross in his memory through the Art Fund 1919,1862,1919,support: 648 x 914 mm,648,914,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03411_8.jpg,http://www.tate.org.uk/art/artworks/ridley-the-pool-of-london-n03411,#3E362EFF
16122,N03418,"Whistler, James Abbott McNeill",artist,598,"Symphony in White, No. 2: The Little White Girl",1864,Oil paint on canvas,Bequeathed by Arthur Studd 1919,1864,1919,support: 765 x 511 mm frame: 1085 x 830 x 118 mm,765,511,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03418_8.jpg,http://www.tate.org.uk/art/artworks/whistler-symphony-in-white-no-2-the-little-white-girl-n03418,#4F4539FF
16122,N03418,"Whistler, James Abbott McNeill",artist,598,"Symphony in White, No. 2: The Little White Girl",1864,Oil paint on canvas,Bequeathed by Arthur Studd 1919,1864,1919,support: 765 x 511 mm frame: 1085 x 830 x 118 mm,765,511,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03418_8.jpg,http://www.tate.org.uk/art/artworks/whistler-symphony-in-white-no-2-the-little-white-girl-n03418,#C7B99FFF
16122,N03418,"Whistler, James Abbott McNeill",artist,598,"Symphony in White, No. 2: The Little White Girl",1864,Oil paint on canvas,Bequeathed by Arthur Studd 1919,1864,1919,support: 765 x 511 mm frame: 1085 x 830 x 118 mm,765,511,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03418_8.jpg,http://www.tate.org.uk/art/artworks/whistler-symphony-in-white-no-2-the-little-white-girl-n03418,#928570FF
16123,N03419,"Whistler, James Abbott McNeill",artist,598,Nocturne: Black and Gold - The Fire Wheel,1875,Oil paint on canvas,Bequeathed by Arthur Studd 1919,1875,1919,support: 543 x 762 mm frame: 840 x 1068 x 119 mm,543,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03419_8.jpg,http://www.tate.org.uk/art/artworks/whistler-nocturne-black-and-gold-the-fire-wheel-n03419,#272B26FF
16123,N03419,"Whistler, James Abbott McNeill",artist,598,Nocturne: Black and Gold - The Fire Wheel,1875,Oil paint on canvas,Bequeathed by Arthur Studd 1919,1875,1919,support: 543 x 762 mm frame: 840 x 1068 x 119 mm,543,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03419_8.jpg,http://www.tate.org.uk/art/artworks/whistler-nocturne-black-and-gold-the-fire-wheel-n03419,#191C19FF
16123,N03419,"Whistler, James Abbott McNeill",artist,598,Nocturne: Black and Gold - The Fire Wheel,1875,Oil paint on canvas,Bequeathed by Arthur Studd 1919,1875,1919,support: 543 x 762 mm frame: 840 x 1068 x 119 mm,543,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03419_8.jpg,http://www.tate.org.uk/art/artworks/whistler-nocturne-black-and-gold-the-fire-wheel-n03419,#896B32FF
16124,N03420,"Whistler, James Abbott McNeill",artist,598,Nocturne: Blue and Silver - Cremorne Lights,1872,Oil paint on canvas,Bequeathed by Arthur Studd 1919,1872,1919,support: 502 x 743 mm frame: 810 x 1062 x 105 mm,502,743,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03420_8.jpg,http://www.tate.org.uk/art/artworks/whistler-nocturne-blue-and-silver-cremorne-lights-n03420,#919B95FF
16124,N03420,"Whistler, James Abbott McNeill",artist,598,Nocturne: Blue and Silver - Cremorne Lights,1872,Oil paint on canvas,Bequeathed by Arthur Studd 1919,1872,1919,support: 502 x 743 mm frame: 810 x 1062 x 105 mm,502,743,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03420_8.jpg,http://www.tate.org.uk/art/artworks/whistler-nocturne-blue-and-silver-cremorne-lights-n03420,#88908BFF
16124,N03420,"Whistler, James Abbott McNeill",artist,598,Nocturne: Blue and Silver - Cremorne Lights,1872,Oil paint on canvas,Bequeathed by Arthur Studd 1919,1872,1919,support: 502 x 743 mm frame: 810 x 1062 x 105 mm,502,743,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03420_8.jpg,http://www.tate.org.uk/art/artworks/whistler-nocturne-blue-and-silver-cremorne-lights-n03420,#9DA69FFF
2547,N03423,"Conder, Charles",artist,934,The Plum Tree,1891,Oil paint on canvas,Bequeathed by Arthur Studd 1919,1891,1919,support: 800 x 451 mm,800,451,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03423_8.jpg,http://www.tate.org.uk/art/artworks/conder-the-plum-tree-n03423,NA
1579,N03448,"Brown, Sir Arnesby",artist,821,The Line of the Plough,exhibited 1919,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1919,1919,1919,support: 635 x 762 mm frame: 940 x 1055 x 117 mm,635,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03448_8.jpg,http://www.tate.org.uk/art/artworks/brown-the-line-of-the-plough-n03448,#888477FF
1579,N03448,"Brown, Sir Arnesby",artist,821,The Line of the Plough,exhibited 1919,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1919,1919,1919,support: 635 x 762 mm frame: 940 x 1055 x 117 mm,635,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03448_8.jpg,http://www.tate.org.uk/art/artworks/brown-the-line-of-the-plough-n03448,#4E4E40FF
1579,N03448,"Brown, Sir Arnesby",artist,821,The Line of the Plough,exhibited 1919,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1919,1919,1919,support: 635 x 762 mm frame: 940 x 1055 x 117 mm,635,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03448_8.jpg,http://www.tate.org.uk/art/artworks/brown-the-line-of-the-plough-n03448,#B9B5A5FF
1774,N03452,"Burne-Jones, Sir Edward Coley, Bt",artist,68,The Temple of Love,date not known,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1919,NA,1919,support: 2134 x 927 mm frame: 2320 x 1090 x 70 mm,2134,927,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03452_8.jpg,http://www.tate.org.uk/art/artworks/burne-jones-the-temple-of-love-n03452,#7A4A3EFF
1774,N03452,"Burne-Jones, Sir Edward Coley, Bt",artist,68,The Temple of Love,date not known,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1919,NA,1919,support: 2134 x 927 mm frame: 2320 x 1090 x 70 mm,2134,927,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03452_8.jpg,http://www.tate.org.uk/art/artworks/burne-jones-the-temple-of-love-n03452,#978777FF
1774,N03452,"Burne-Jones, Sir Edward Coley, Bt",artist,68,The Temple of Love,date not known,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1919,NA,1919,support: 2134 x 927 mm frame: 2320 x 1090 x 70 mm,2134,927,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03452_8.jpg,http://www.tate.org.uk/art/artworks/burne-jones-the-temple-of-love-n03452,#BCB3A7FF
13862,N03467,"Stevens, Alfred",artist,525,Mrs Elizabeth Young Mitchell and her Baby,1851,Oil paint on canvas,Purchased 1919,1851,1919,support: 635 x 762 mm frame: 820 x 945 x 80 mm,635,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03467_8.jpg,http://www.tate.org.uk/art/artworks/stevens-mrs-elizabeth-young-mitchell-and-her-baby-n03467,#40201EFF
13862,N03467,"Stevens, Alfred",artist,525,Mrs Elizabeth Young Mitchell and her Baby,1851,Oil paint on canvas,Purchased 1919,1851,1919,support: 635 x 762 mm frame: 820 x 945 x 80 mm,635,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03467_8.jpg,http://www.tate.org.uk/art/artworks/stevens-mrs-elizabeth-young-mitchell-and-her-baby-n03467,#BE9A78FF
13862,N03467,"Stevens, Alfred",artist,525,Mrs Elizabeth Young Mitchell and her Baby,1851,Oil paint on canvas,Purchased 1919,1851,1919,support: 635 x 762 mm frame: 820 x 945 x 80 mm,635,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03467_8.jpg,http://www.tate.org.uk/art/artworks/stevens-mrs-elizabeth-young-mitchell-and-her-baby-n03467,#7F4F3AFF
7027,N03468,"Innes, James Dickson",artist,1336,"South of France, Bozouls, near Rodez",1908,Oil paint on canvas,Purchased 1919,1908,1919,support: 502 x 648 mm,502,648,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03468_8.jpg,http://www.tate.org.uk/art/artworks/innes-south-of-france-bozouls-near-rodez-n03468,#5D573DFF
7027,N03468,"Innes, James Dickson",artist,1336,"South of France, Bozouls, near Rodez",1908,Oil paint on canvas,Purchased 1919,1908,1919,support: 502 x 648 mm,502,648,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03468_8.jpg,http://www.tate.org.uk/art/artworks/innes-south-of-france-bozouls-near-rodez-n03468,#9E9D93FF
7027,N03468,"Innes, James Dickson",artist,1336,"South of France, Bozouls, near Rodez",1908,Oil paint on canvas,Purchased 1919,1908,1919,support: 502 x 648 mm,502,648,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03468_8.jpg,http://www.tate.org.uk/art/artworks/innes-south-of-france-bozouls-near-rodez-n03468,#617592FF
5040,N03470,"Gauguin, Paul",artist,1144,Faa Iheihe,1898,Oil paint on canvas,Presented by Lord Duveen 1919,1898,1919,support: 540 x 1695 mm frame: 700 x 1855 x 95 mm,540,1695,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03470_8.jpg,http://www.tate.org.uk/art/artworks/gauguin-faa-iheihe-n03470,#7B622EFF
5040,N03470,"Gauguin, Paul",artist,1144,Faa Iheihe,1898,Oil paint on canvas,Presented by Lord Duveen 1919,1898,1919,support: 540 x 1695 mm frame: 700 x 1855 x 95 mm,540,1695,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03470_8.jpg,http://www.tate.org.uk/art/artworks/gauguin-faa-iheihe-n03470,#3D3123FF
5040,N03470,"Gauguin, Paul",artist,1144,Faa Iheihe,1898,Oil paint on canvas,Presented by Lord Duveen 1919,1898,1919,support: 540 x 1695 mm frame: 700 x 1855 x 95 mm,540,1695,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03470_8.jpg,http://www.tate.org.uk/art/artworks/gauguin-faa-iheihe-n03470,#604B2AFF
10510,N03474,"Mytens, Daniel, the Elder",artist,396,"Portrait of James Hamilton, Earl of Arran, Later 3rd Marquis and 1st Duke of Hamilton, Aged 17",1623,Oil paint on canvas,Presented by Colin Agnew and Charles Romer Williams 1919,1623,1919,support: 2007 x 1251 mm frame: 2275 x 1513 x 100 mm,2007,1251,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03474_8.jpg,http://www.tate.org.uk/art/artworks/mytens-portrait-of-james-hamilton-earl-of-arran-later-3rd-marquis-and-1st-duke-of-hamilton-n03474,#B97257FF
10510,N03474,"Mytens, Daniel, the Elder",artist,396,"Portrait of James Hamilton, Earl of Arran, Later 3rd Marquis and 1st Duke of Hamilton, Aged 17",1623,Oil paint on canvas,Presented by Colin Agnew and Charles Romer Williams 1919,1623,1919,support: 2007 x 1251 mm frame: 2275 x 1513 x 100 mm,2007,1251,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03474_8.jpg,http://www.tate.org.uk/art/artworks/mytens-portrait-of-james-hamilton-earl-of-arran-later-3rd-marquis-and-1st-duke-of-hamilton-n03474,#101113FF
10510,N03474,"Mytens, Daniel, the Elder",artist,396,"Portrait of James Hamilton, Earl of Arran, Later 3rd Marquis and 1st Duke of Hamilton, Aged 17",1623,Oil paint on canvas,Presented by Colin Agnew and Charles Romer Williams 1919,1623,1919,support: 2007 x 1251 mm frame: 2275 x 1513 x 100 mm,2007,1251,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03474_8.jpg,http://www.tate.org.uk/art/artworks/mytens-portrait-of-james-hamilton-earl-of-arran-later-3rd-marquis-and-1st-duke-of-hamilton-n03474,#3D3A35FF
14160,N03506,"Thomson, George",artist,2037,St Paul’s,c.1897,Oil paint on canvas,Purchased 1920,1897,1920,support: 635 x 762 mm,635,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03506_8.jpg,http://www.tate.org.uk/art/artworks/thomson-st-pauls-n03506,#393026FF
14160,N03506,"Thomson, George",artist,2037,St Paul’s,c.1897,Oil paint on canvas,Purchased 1920,1897,1920,support: 635 x 762 mm,635,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03506_8.jpg,http://www.tate.org.uk/art/artworks/thomson-st-pauls-n03506,#BEB39CFF
14160,N03506,"Thomson, George",artist,2037,St Paul’s,c.1897,Oil paint on canvas,Purchased 1920,1897,1920,support: 635 x 762 mm,635,762,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03506_8.jpg,http://www.tate.org.uk/art/artworks/thomson-st-pauls-n03506,#6B5A40FF
5721,N03509,"Guevara, Alvaro",artist,1226,Dame Edith Sitwell,exhibited 1919,Oil paint on canvas,"Presented by Lord Duveen, Walter Taylor and George Eumorfopoulos through the Art Fund 1920",1919,1920,frame: 1962 x 1360 x 80 mm support: 1829 x 1219 mm,1962,1360,80,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03509_8.jpg,http://www.tate.org.uk/art/artworks/guevara-dame-edith-sitwell-n03509,#B06845FF
5721,N03509,"Guevara, Alvaro",artist,1226,Dame Edith Sitwell,exhibited 1919,Oil paint on canvas,"Presented by Lord Duveen, Walter Taylor and George Eumorfopoulos through the Art Fund 1920",1919,1920,frame: 1962 x 1360 x 80 mm support: 1829 x 1219 mm,1962,1360,80,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03509_8.jpg,http://www.tate.org.uk/art/artworks/guevara-dame-edith-sitwell-n03509,#B5AA90FF
5721,N03509,"Guevara, Alvaro",artist,1226,Dame Edith Sitwell,exhibited 1919,Oil paint on canvas,"Presented by Lord Duveen, Walter Taylor and George Eumorfopoulos through the Art Fund 1920",1919,1920,frame: 1962 x 1360 x 80 mm support: 1829 x 1219 mm,1962,1360,80,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03509_8.jpg,http://www.tate.org.uk/art/artworks/guevara-dame-edith-sitwell-n03509,#2C3733FF
6710,N03512,"Hoppner, John",artist,276,Miss Harriet Cholmondeley,exhibited 1804,Oil paint on canvas,"Bequeathed by Amy, Lady Tate 1920",1804,1920,support: 1283 x 1022 mm frame: 1458 x 1197 x 100 mm,1283,1022,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03512_8.jpg,http://www.tate.org.uk/art/artworks/hoppner-miss-harriet-cholmondeley-n03512,#65573EFF
6710,N03512,"Hoppner, John",artist,276,Miss Harriet Cholmondeley,exhibited 1804,Oil paint on canvas,"Bequeathed by Amy, Lady Tate 1920",1804,1920,support: 1283 x 1022 mm frame: 1458 x 1197 x 100 mm,1283,1022,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03512_8.jpg,http://www.tate.org.uk/art/artworks/hoppner-miss-harriet-cholmondeley-n03512,#302A1CFF
6710,N03512,"Hoppner, John",artist,276,Miss Harriet Cholmondeley,exhibited 1804,Oil paint on canvas,"Bequeathed by Amy, Lady Tate 1920",1804,1920,support: 1283 x 1022 mm frame: 1458 x 1197 x 100 mm,1283,1022,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03512_8.jpg,http://www.tate.org.uk/art/artworks/hoppner-miss-harriet-cholmondeley-n03512,#9C8A69FF
15810,N03514,"Walker, Frederick",artist,575,The Old Gate,exhibited 1869,Oil paint on canvas,"Bequeathed by Amy, Lady Tate 1920",1869,1920,support: 1346 x 1683 mm frame: 1685 x 2025 x 124 mm,1346,1683,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03514_8.jpg,http://www.tate.org.uk/art/artworks/walker-the-old-gate-n03514,#7A5F42FF
15810,N03514,"Walker, Frederick",artist,575,The Old Gate,exhibited 1869,Oil paint on canvas,"Bequeathed by Amy, Lady Tate 1920",1869,1920,support: 1346 x 1683 mm frame: 1685 x 2025 x 124 mm,1346,1683,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03514_8.jpg,http://www.tate.org.uk/art/artworks/walker-the-old-gate-n03514,#CABFA1FF
15810,N03514,"Walker, Frederick",artist,575,The Old Gate,exhibited 1869,Oil paint on canvas,"Bequeathed by Amy, Lady Tate 1920",1869,1920,support: 1346 x 1683 mm frame: 1685 x 2025 x 124 mm,1346,1683,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03514_8.jpg,http://www.tate.org.uk/art/artworks/walker-the-old-gate-n03514,#57432CFF
15764,N03517,"Von Herkomer, Sir Hubert",artist,571,Sir Henry Tate,1897,Oil paint on canvas,"Bequeathed by Amy, Lady Tate 1920",1897,1920,support: 1422 x 1118 mm,1422,1118,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03517_8.jpg,http://www.tate.org.uk/art/artworks/von-herkomer-sir-henry-tate-n03517,#181919FF
15764,N03517,"Von Herkomer, Sir Hubert",artist,571,Sir Henry Tate,1897,Oil paint on canvas,"Bequeathed by Amy, Lady Tate 1920",1897,1920,support: 1422 x 1118 mm,1422,1118,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03517_8.jpg,http://www.tate.org.uk/art/artworks/von-herkomer-sir-henry-tate-n03517,#492723FF
15764,N03517,"Von Herkomer, Sir Hubert",artist,571,Sir Henry Tate,1897,Oil paint on canvas,"Bequeathed by Amy, Lady Tate 1920",1897,1920,support: 1422 x 1118 mm,1422,1118,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03517_8.jpg,http://www.tate.org.uk/art/artworks/von-herkomer-sir-henry-tate-n03517,#CB9C76FF
10946,N03518,"Opie, John",artist,406,The Artist’s Mother,c.1791,Oil paint on canvas,Bequeathed by Mrs Louise d'Este Oliver 1920,1791,1920,support: 770 x 638 mm frame: 990 x 865 x 108 mm,770,638,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03518_8.jpg,http://www.tate.org.uk/art/artworks/opie-the-artists-mother-n03518,#50351DFF
10946,N03518,"Opie, John",artist,406,The Artist’s Mother,c.1791,Oil paint on canvas,Bequeathed by Mrs Louise d'Este Oliver 1920,1791,1920,support: 770 x 638 mm frame: 990 x 865 x 108 mm,770,638,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03518_8.jpg,http://www.tate.org.uk/art/artworks/opie-the-artists-mother-n03518,#211A12FF
10946,N03518,"Opie, John",artist,406,The Artist’s Mother,c.1791,Oil paint on canvas,Bequeathed by Mrs Louise d'Este Oliver 1920,1791,1920,support: 770 x 638 mm frame: 990 x 865 x 108 mm,770,638,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03518_8.jpg,http://www.tate.org.uk/art/artworks/opie-the-artists-mother-n03518,#785B3AFF
3997,N03544,"Downman, John",artist,159,Lady Delaval (?),1792,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1792,1920,support: 781 x 781 mm frame: 940 x 940 x 75 mm,781,781,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03544_8.jpg,http://www.tate.org.uk/art/artworks/downman-lady-delaval-n03544,#997E59FF
3997,N03544,"Downman, John",artist,159,Lady Delaval (?),1792,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1792,1920,support: 781 x 781 mm frame: 940 x 940 x 75 mm,781,781,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03544_8.jpg,http://www.tate.org.uk/art/artworks/downman-lady-delaval-n03544,#50452FFF
3997,N03544,"Downman, John",artist,159,Lady Delaval (?),1792,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1792,1920,support: 781 x 781 mm frame: 940 x 940 x 75 mm,781,781,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N03/N03544_8.jpg,http://www.tate.org.uk/art/artworks/downman-lady-delaval-n03544,#1D1C18FF
12407,N03545,"Reynolds, Sir Joshua",artist,444,Sir James Hodges,1765,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1765,1920,support: 1270 x 1016 mm frame: 1510 x 1260 x 125mm,1270,1016,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03545_8.jpg,http://www.tate.org.uk/art/artworks/reynolds-sir-james-hodges-n03545,#4F483DFF
12407,N03545,"Reynolds, Sir Joshua",artist,444,Sir James Hodges,1765,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1765,1920,support: 1270 x 1016 mm frame: 1510 x 1260 x 125mm,1270,1016,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03545_8.jpg,http://www.tate.org.uk/art/artworks/reynolds-sir-james-hodges-n03545,#7C765FFF
12407,N03545,"Reynolds, Sir Joshua",artist,444,Sir James Hodges,1765,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1765,1920,support: 1270 x 1016 mm frame: 1510 x 1260 x 125mm,1270,1016,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03545_8.jpg,http://www.tate.org.uk/art/artworks/reynolds-sir-james-hodges-n03545,#2F2A23FF
819,N03546,British School 17th century,artist,57,Portrait of a Man,c.1670,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1670,1920,support: 756 x 630 mm,756,630,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03546_8.jpg,http://www.tate.org.uk/art/artworks/british-school-17th-century-portrait-of-a-man-n03546,#6C4B3DFF
819,N03546,British School 17th century,artist,57,Portrait of a Man,c.1670,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1670,1920,support: 756 x 630 mm,756,630,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03546_8.jpg,http://www.tate.org.uk/art/artworks/british-school-17th-century-portrait-of-a-man-n03546,#CCAD93FF
819,N03546,British School 17th century,artist,57,Portrait of a Man,c.1670,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1670,1920,support: 756 x 630 mm,756,630,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03546_8.jpg,http://www.tate.org.uk/art/artworks/british-school-17th-century-portrait-of-a-man-n03546,#221A1AFF
10980,N03549,"Orpen, Sir William",artist,1725,Lady Orpen,exhibited 1907,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1907,1920,support: 972 x 864 mm frame: 1235 x 1130 x 90 mm,972,864,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03549_8.jpg,http://www.tate.org.uk/art/artworks/orpen-lady-orpen-n03549,#4A535AFF
10980,N03549,"Orpen, Sir William",artist,1725,Lady Orpen,exhibited 1907,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1907,1920,support: 972 x 864 mm frame: 1235 x 1130 x 90 mm,972,864,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03549_8.jpg,http://www.tate.org.uk/art/artworks/orpen-lady-orpen-n03549,#323E45FF
10980,N03549,"Orpen, Sir William",artist,1725,Lady Orpen,exhibited 1907,Oil paint on canvas,Presented by Alfred A. de Pass 1920,1907,1920,support: 972 x 864 mm frame: 1235 x 1130 x 90 mm,972,864,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03549_8.jpg,http://www.tate.org.uk/art/artworks/orpen-lady-orpen-n03549,#A7A095FF
14910,N03550,"Turner, Joseph Mallord William",artist,558,"Music Party, East Cowes Castle",c.1835,Oil paint on canvas,Accepted by the nation as part of the Turner Bequest 1856,1835,1856,support: 1213 x 905 mm frame: 1420 x 1130 x 130 mm,1213,905,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03550_8.jpg,http://www.tate.org.uk/art/artworks/turner-music-party-east-cowes-castle-n03550,#65452DFF
14910,N03550,"Turner, Joseph Mallord William",artist,558,"Music Party, East Cowes Castle",c.1835,Oil paint on canvas,Accepted by the nation as part of the Turner Bequest 1856,1835,1856,support: 1213 x 905 mm frame: 1420 x 1130 x 130 mm,1213,905,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03550_8.jpg,http://www.tate.org.uk/art/artworks/turner-music-party-east-cowes-castle-n03550,#886F51FF
14910,N03550,"Turner, Joseph Mallord William",artist,558,"Music Party, East Cowes Castle",c.1835,Oil paint on canvas,Accepted by the nation as part of the Turner Bequest 1856,1835,1856,support: 1213 x 905 mm frame: 1420 x 1130 x 130 mm,1213,905,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03550_8.jpg,http://www.tate.org.uk/art/artworks/turner-music-party-east-cowes-castle-n03550,#4D2E21FF
4335,N03553,"Fisher, Mark",artist,184,Feeding the Fowls,exhibited 1920,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1920,1920,1920,support: 610 x 787 mm frame: 830 x 980 x 100 mm,610,787,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03553_8.jpg,http://www.tate.org.uk/art/artworks/fisher-feeding-the-fowls-n03553,#6B6755FF
4335,N03553,"Fisher, Mark",artist,184,Feeding the Fowls,exhibited 1920,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1920,1920,1920,support: 610 x 787 mm frame: 830 x 980 x 100 mm,610,787,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03553_8.jpg,http://www.tate.org.uk/art/artworks/fisher-feeding-the-fowls-n03553,#4E4C3DFF
4335,N03553,"Fisher, Mark",artist,184,Feeding the Fowls,exhibited 1920,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1920,1920,1920,support: 610 x 787 mm frame: 830 x 980 x 100 mm,610,787,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N03/N03553_8.jpg,http://www.tate.org.uk/art/artworks/fisher-feeding-the-fowls-n03553,#8E8C7EFF
